,Post id,Channel id,Sentence,Label_HRV
12515,7200,channel1263569229,"Мы отправились в здание СБУ в Мариуполе в сопровождении отца Феофана Кратирова, насельника Николо-Васильевского монастыря под Волновахой, которого похитили и пытали именно в этих подвалах.",1
12516,7200,channel1263569229,"В подвале - пыточная, на четвёртом этаже - телефоны правительственной связи, прямая связь с Киевом.",1
12517,7200,channel1263569229,Священника били - и докладывали наверх.,1
12518,7200,channel1263569229,"Это была система, а не чей-то перегиб на местах.",1
12519,7200,channel1263569229,"«Вот тут меня били бейсбольной битой, а тут - электрошоком, тут пытали водой» - рассказывает он.",1
12520,7200,channel1263569229,"А потом говорит, что молится за своих мучителей.",0
12521,3587,channel1152463236,🔥🇷🇺🇺🇦 Донбасс.,0
12522,3587,channel1152463236,Российская артиллерия работает по ВСУ.,0
12523,3587,channel1152463236,@vorposte,0
12524,7399,channel1407902266,Просто для памяти.,0
12525,7399,channel1407902266,"Я настолько нежно люблю ""Единую Россию"", что никогда не упускаю возможности восхититься тем ,как она выполняет обещания населению (в данном случае - повезло населению б.украины).",0
12526,6659,channel1100942646,"Когда-то, лет пять назад, безуспешные попытки бороться со стереотипом под названием "" а мы их Калибрами с Каспия закидаем"" толкнули меня на беспрецедентный шаг: я сел в машину, один оператор включил камеру в салоне, обеспечив мне возможность комментировать, а второй поднял надо мной ""птицу"" - и таким тандемом мы из центра Донецка за двенадцать минут добрались до самой передовой позиции, не встретив по пути не то, что второй линии, но даже ни единого блокпоста.",0
12527,6659,channel1100942646,"Выложив эту ""прогулку"" в интернет, я хотел хотя бы таким способом подтолкнуть ""спящих"" военных начальников к продуктивной работе, но добился лишь ленивых возмущений.",0
12528,6659,channel1100942646,"Понадобился харьковский ""блицкрах"", чтобы народ начал шевелиться.",0
12529,6659,channel1100942646,"И пусть ещё много нелепостей в виде бетонных стаканчиков, перевёрнутых вверх дном с прорезанными ""огневыми щелями"", которые снаряд из БМП прошьет вместе с содержимым, - но работа кипит: роют, минируют, лепят змейки на дорогах... Все-таки в таланте видеть себя со стороны нашему народу не откажешь - все поговорки про  попа и лоб, или про мужика и гром и спустя столетия  показывают свою жизнеспособность.",0
12530,7667,channel1796510941,В Москве стали защищать памятники Второй мировой войны от антивоенных надписей.,0
12531,7650,channel1796510941,🥺🩸Истории мариупольцев которые вырвались из блокады.,0
12532,7650,channel1796510941,Женщина о том как спасали людей после обстрелов жилых домов российскими войсками:,1
12533,7650,channel1796510941,«А еще придавило нашего соседа Ваню.,1
12534,7650,channel1796510941,"Это веселый, улыбающийся парень, душа компании, душа двора.",0
12535,7650,channel1796510941,Я копала руками у его головы.,0
12536,7650,channel1796510941,"Один из мужчин кричал мне, чтобы я перестала, потому что Ваня уже мертв, а другой говорил, что нужно продолжать, потому что Ваня еще теплый и у него изо рта идет пара.",1
12537,7650,channel1796510941,"Когда мы наконец откопали соседа, я увидела, что от его тела осталась только оболочка.",1
12538,7650,channel1796510941,"Это была кожа, в которой болтались все внутренние органы и, казалось, не было никакой целой кости.",1
12539,7650,channel1796510941,"Это был наш сосед, тело которого было еще теплым.» - отрывок из интервью The Village",1
12540,7047,channel1137332367,"Украинские военные снимают свою уничтоженную технику, как результат провальной попытки наступления на Херсонском направлении.",0
12541,7047,channel1137332367,#Херсон  @new_militarycolumnist,0
12542,6733,channel1708640823,‼️☢️ Энергодар в преддверии приезда комиссии МАГАТЭ за прошедшие сутки подвергся более чем 60 ударам ВСУ из БПЛА и артиллерии,0
12543,6733,channel1708640823,В настоящий момент миссия МАГАТЭ выехала из Киева и направилась в сторону Запорожской АЭС.,0
12544,6733,channel1708640823,Делегация будет инспектировать станцию с 31 августа по 3 сентября /РИАН/,0
12545,6733,channel1708640823,——————————————,0
12546,6733,channel1708640823,"Сбор средств по заявкам бойцов на: бронежилеты, каски, средства наблюдения и спальники.",0
12547,6733,channel1708640823,4817760276707951 (Сбер),0
12548,7449,channel1479946125,🇨🇳 Многие возбудились после этого сообщения МИД КНР.,0
12549,7449,channel1479946125,"Важно понимать, что действительно у России высокий уровень координации действий с КНР.",0
12550,7449,channel1479946125,"Они даже вторжение начали на 2 недели позже по просьбе КНР не портить Олимпиаду, что кстати, сильно сыграло против РФ.",0
12551,7449,channel1479946125,"Однако, чего-то предвещающего радикальные изменения обстановки не происходит.",0
12552,7449,channel1479946125,"Мобилизованные ещё не успели прибыть на фронт в большом количестве, а без них речи о наступательных действиях не может быть‼️",0
12553,7449,channel1479946125,"Поэтому, данное заявление может быть попыткой уберечь своих граждан от трудностей зимнего периода.",0
12554,7449,channel1479946125,"Если ракетные атаки продолжатся, станет сложнее передвигаться из-за трудностей с топливом, которое станет тяжелее привозить без Ж/Д, а использовать будут больше из-за дизель-генераторов.",0
12555,6764,channel1288236400,Сексуальные фантазии Денисовой и их размах просто поражают.,0
12556,6764,channel1288236400,"Остается для иллюстрации прикрепить картину Гойи ""Сатурн пожирает своих детей""!))",0
12557,6764,channel1288236400,"Или, как говорят: У кого, что болит, том о том и говорит., Привет Денисовой от нашего канала - мы давно в курсе её перверсий и многократно о них писали.",0
12558,6764,channel1288236400,"Ей бы на порнохаб с ГоНдоном, новую рубрику завести ""Порнослов"", название дарим, не жалко.",0
12559,6764,channel1288236400,Будут сидеть рядом и делиться своими извращёнными фантазиями.,0
12560,6764,channel1288236400,"Ну, а если серьёзно - это не так давно отданные в реализацию соросовские методички.",0
12561,6764,channel1288236400,Полная калька с направлением геббельсовской пропаганды - там тоже гнали волну про изнасилованных красноармейцами немок.,0
12562,6764,channel1288236400,"Позже тему перехватила ""дияспора"" в Канаде и наводнила этими фейками постсоветское пространство.",0
12563,6764,channel1288236400,Сорос это хорошо помнит - он при гитлеровцах начал свою карьеру в качестве оценщика имущества убитых соплеменников.,0
12564,4580,channel1232032465,"🛣 Війська рф сильно пошкодили транспортну інфраструктуру в Україні, тож навіть після їхнього відходу з півночі країни це створює проблеми для пересування та доставки гумдопомоги — британська розвідка",0
12565,6231,channel1476769133,"🔥 411 000 - общая сумма, которая была потрачена на оказание помощи нашим бойцам, жителям линии фронта и пострадавшим от обстрелов за май.",0
12566,6231,channel1476769133,"Сумма в целом небольшая, но для нас - колоссальная, на самом деле.",0
12567,6231,channel1476769133,"Мы благодарны каждому, кто откликается на наши сборы и помогает в этом деле.",0
12568,6231,channel1476769133,"Мы продолжали доставлять гуманитарную помощь старикам и семьям с детьми в Ясиноватой, помогали местной больнице, помогали госпиталю в Горловке, навещали раненых бойцов и гражданских.",0
12569,6231,channel1476769133,"К сожалению, хоронили мирных и военных.",0
12570,6231,channel1476769133,"Ещё раз спасибо всем, кто поддерживает наше дело.",0
12571,6231,channel1476769133,Работаем дальше🤟,0
12572,7549,channel1144180066,⚡️ В Херсоне появился новый оператор⚡️ Мобильный оператор «К-Телеком» открыл офис в Херсоне.,0
12573,7549,channel1144180066,Telegram-каналы уже опубликовали объявления с вакансиями оператора в Херсоне.,0
12574,7549,channel1144180066,"В офис ищут администратора, менеджера по продажам В2В, ИТ-специалистов и рекрутеров ""Херсонский Вестник""",0
12575,7128,channel1429411392,"⚡️ Прикрыть не получилось Вынесен приговор по делу, которое пыталось развалить руководство следственного департамента МВД.",0
12576,7128,channel1429411392,"Коптевский райсуд Москвы приговорил владельца компании Орtima Development Альберта Худояна к шести годам, а его подельника, генерального директора компании «Авиасити» Сергея Коноплева, к трем годам заключения.",0
12577,7128,channel1429411392,"Господин Худоян признан виновным в организации хищения у своего бизнес-партнера актива, оцениваемого в 4,2 млрд рублей, а его подельник, по данным СКР и суда, помог осуществить криминальный замысел.",0
12578,7128,channel1429411392,"Теперь следствие может использовать приговор для уголовного преследования экс-заместителей главы следственного департамента МВД Александра Краковского и Александра Бирюкова, а также следователя Александра Брянцева, обвиняемых в попытке развалить дело девелопера.",0
12579,6868,channel1315735637,❗️ Автора одного из главных русскоязычных ютуб-каналов по военной тематике Кирилла Фёдорова  арестовали в Риге.,0
12580,6868,channel1315735637,Европейские власти хотят обвинить его в госизмене из-за пророссийской направленности его роликов,0
12581,4680,channel1768609733,«А чего ты там свою землю не защищаешь?,0
12582,4680,channel1768609733,» - это слова комнатного бойца из Львова к своему соотечественнику (!),0
12583,4680,channel1768609733,из Донецкой области.,0
12584,4680,channel1768609733,"Очевидно, что западники не считают Донбасс своей землей, а жителей Донбасса своими соотечественниками.",0
12585,4680,channel1768609733,Поэтому с Россией им и будет лучше.,0
12586,4680,channel1768609733,"А пристал неадекват к парнише только потому что тот слушал песни на русском языке, гуляя по Львову.",0
12587,7124,channel1429411392,⚡️ Мы не созданы для службы Выпускники колледжей культуры получат отсрочку от армии,0
12588,7124,channel1429411392,"С такой инициативой выступила Елена Шмелёва, член совета при президенте России по науке и образованию.",0
12589,7124,channel1429411392,Выпускники колледжей культуры в Удмуртии получат отсрочку от армии при поступлении в вуз.,0
12590,7124,channel1429411392,Поправка может начать действовать уже со следующего года.,0
12591,7124,channel1429411392,«Такое предложение поступило от ряда творческих университетов и оркестров.,0
12592,7124,channel1429411392,"Очевидно, что год без интенсивных музыкальных занятий может губительно сказаться на навыках молодого человека», – подчеркнула Елена Шмелева.",0
12593,6495,channel1231519967,"«Эта война стала индикатором — кто х*й собачий, а кто адекватный человек» ©",0
12594,6495,channel1231519967,Без ненормативной лексики уже действительно очень трудно выражать свои эмоции,0
12595,7075,channel1375303434,Зеленский  провёл очные переговоры с главами Госдепа и Пентагона.,0
12596,7075,channel1375303434,"Госсекретарь США Энтони Блинкен и глава Пентагона Ллойд Остин пообещали дополнительную военную помощь, включая современное оружие, и возвращение американских посланников в Киев.",0
12597,7075,channel1375303434,"- Они объявили, что Вашингтон выделит $713 млн правительству Украины и другим странам Восточной и Центральной Европы.",0
12598,7075,channel1375303434,"Из них Киеву направят $322 млн, 15 другим государствам - почти $400 млн.",0
12599,7075,channel1375303434,"- Американские дипломаты вернутся в Украину в ближайшие недели, а Вашингтон объявит о назначении нового посла.",0
12600,5164,channel1124038902,Деятели культуры в России выступили против войны с Украиной,0
12601,7283,channel1441564230,Македония с 2005.,0
12602,7283,channel1441564230,И там ещё есть маааленький нюансик - членом ЕС может стать государство только с решенными территориальными вопросами.,0
12603,7283,channel1441564230,Учитывая нынешние реалии укрорейху это не светит НИКОГДА.,0
12604,4274,channel1280273449,‼️ УВАГА!,0
12605,4274,channel1280273449,У Києві оголошена повітряна тривога!,0
12606,4274,channel1280273449,Просимо всіх терміново прослідувати в укриття цивільного захисту!,0
12607,4274,channel1280273449,⚡️⚡️⚡️,0
12608,4274,channel1280273449,‼️ ATTENTION!,0
12609,4274,channel1280273449,Air raid sirens in Kyiv!,0
12610,4274,channel1280273449,Please proceed to the shelters!,0
12611,5498,channel1093357968,"Глава Удмуртии сообщил, что в результате стрельбы в школе в Ижевске погибли 13 человек, девять из них - дети.",0
12612,5498,channel1093357968,"23 человека ранены, включая 20 детей.",0
12613,5498,channel1093357968,@epoddubny,0
12614,6668,channel1100942646,Все-таки восемь лет на войне и рядом с войной обостряют интуицию и улучшают понимание военного пространства - мои опасения по Павловке оказались не напрасными.,0
12615,6668,channel1100942646,"Вношу предложение: сохранить дизайн звезды героя ДНР и для российского наградного ряда, и вручать её в случаях, когда конъюнктура этого требует, но когда военачальник совершил ""подвиг"", ""овчинка"" из которого   ""выделки"" не стоит.",0
12616,6668,channel1100942646,"За Павловку именно такую звезду - с чёрной полосой - следует вручать генератору этой операции, - как знак особого отличия.",0
12617,4060,channel1254661214,Министерство обороны РФ: — Запланированный на сегодня обмен пленными был сорван украинской стороной.,0
12618,4060,channel1254661214,"Есть все основания полагать, что с российским военными, находящимися в плену, не всё в порядке.",0
12619,4060,channel1254661214,"— РФ оставляет за собой право инициировать в ближайшее время созыв заседания СБ ООН, если не будут приняты меры по вопросу военнопленных",0
12620,4060,channel1254661214,— Киев готовит новые провокационные материалы о гибели мирного населения якобы в результате действий армии РФ.,0
12621,4060,channel1254661214,Для этого был обстрелян населенный пункт Дергачи.,0
12622,4060,channel1254661214,"— Запад должен знать, что сценарий наподобие провокации в Буче ""на этот раз не пройдет""",0
12623,4060,channel1254661214,— Всем участникам постановочных съёмок из числа мирных жителей выплачено денежное вознаграждение в размере 25 долларов США.,0
12624,4060,channel1254661214,— РФ имеет доказательную базу о готовящихся очередных ужасных преступлениях киевского режима.,0
12625,6911,channel1071365669,"🚑 Волгоградский суд поместил активиста в  психбольницу по делу о насилии над полицейским В апреле 2022 года Вячеслава Кошелева задержали во время проведения городских соревнований по ""скоростному подъёму на этажи высотных зданий"".",0
12626,6911,channel1071365669,"Вячеслав считает, что внимание силовиков привлекли его одежда с рисунком в цветах украинского флага и выкрикивание лозунга ""Слава Украине!",0
12627,6911,channel1071365669,""".",0
12628,6911,channel1071365669,"Позднее, следственный комитет возбудил уголовное дело по части 1 статьи 318 УК РФ .",0
12629,6911,channel1071365669,"Как полагало следствие, Кошелев во время своего задержания умышленно нанёс ногой один удар по голени правой ноги полицейского Власова, причинив ему физическую боль.",0
12630,6911,channel1071365669,Сам активист причинение насилия силовику отрицает и вину не признаёт.,0
12631,6911,channel1071365669,"Сегодня Волжский городской суд Волгоградской области по ходатайству обвинения назначил Кошелеву принудительные меры медицинского характера в виде лечения в медицинском учреждении, оказывающем психиатрическую помощь общего типа.",0
12632,6911,channel1071365669,Защиту ведёт адвокат Роман Зайцев.,0
12633,6498,channel1231519967,"Ну, с учётом того, что в Пентагоне около 3.000 спецов ежесекундно «читают» спутниковые картинки и видео абсолютно всей войны,то, скорее всего, цифра «75.000» точнее,чем украинская «40.000».",0
12634,6498,channel1231519967,У американцев действительно «вся война записана» и будет предъявлена на трибуналах.,0
12635,6498,channel1231519967,"Хотя, как бы идеальна не была техника спутниковых наблюдений, но и она не может фиксировать  все смерти и обездвиживающие ранения.",0
12636,6498,channel1231519967,"Часть смертей  все равно скрыта «зеленкой», крышами, броней, навесами и т.д.  Так что очень высока вероятность, что убитых и изувеченных путинских солдат,  даже несколько больше, чем 75.000.",0
12637,6498,channel1231519967,Невзоров @nevzorovtv,0
12638,3562,channel1152463236,🇧🇾🇷🇺🇺🇦 Также в гомельской области в направлении Речицы был замечен конвой Vоенной техники и БТРы с флагом СССР в строю.,0
12639,3562,channel1152463236,@vorposte,0
12640,6569,channel1497011710,Статистика по атакам на российскую IT-инфраструктура за последнее время.,0
12641,6569,channel1497011710,"Больше всего взломов у медиа, госведомств, систем госуправления и банков.",0
12642,5574,channel1074354585,По позициям ВСУ в окрестностях Харькова идут прилёты.,0
12643,5695,channel1366346975,🇷🇺🇺🇦 В последнее время появилось много экспертных комментариев про многоуровневые подземные коммуникации под комбинатом «Азовсталь» в Мариуполе.,0
12644,5695,channel1366346975,"Что мы только не прочитали: и про тайные лаборатории, и ядерные полигоны, и мастерские, и цеха по выращиванию химер и клонированию «азовцев» из гей-пробирок.",0
12645,5695,channel1366346975,Давайте раз и навсегда закроем вопрос.,0
12646,5695,channel1366346975,"Вот авторы канала В бункере не страшно  провели хороший разбор и объяснили , как выглядят подобные помещения.",0
12647,5695,channel1366346975,"Да, конечно, вести боевые действия в таких помещениях можно.",0
12648,5695,channel1366346975,И прятаться там можно.,0
12649,5695,channel1366346975,Но это не система катакомб Парижа или московского метрополитена.,0
12650,5695,channel1366346975,#Донецк  #Мариуполь  #Россия  #Украина  @rybar  *Поддержать нас: 4377 7278 0407 7977,0
12651,4584,channel1232032465,Звернення Зеленського.,0
12652,4584,channel1232032465,"Головне: ▫️ Ми маємо інформацію про те, що російські військові залучають найманців з інших країн, намагаються обманом загнати на військову службу якнайбільше молоді.",0
12653,4584,channel1232032465,Ми з вами знаємо: це їм не допоможе.,0
12654,4584,channel1232032465,▫️ У полон взяті нові російські строковики .,0
12655,4584,channel1232032465,"Серед них є й ті, хто відмовляється повернутися в Росію.",0
12656,4584,channel1232032465,"А є й багато тих, про кого в Росії навіть не згадують.",0
12657,4584,channel1232032465,Не намагаються навіть забирати.,0
12658,4584,channel1232032465,"На кого додому вже прийшли похоронки, хоча вони в нас у полоні і живі.",0
12659,4584,channel1232032465,▫️ Виступив сьогодні перед парламентом Німеччини.,0
12660,4584,channel1232032465,"(...) Ми бачили, як Німеччина десятиліттями боролась за економіку.",0
12661,4584,channel1232032465,За нові російські газопроводи і старі європейські мрії.,0
12662,4584,channel1232032465,"Мрії про якусь співпрацю, яку Росія давно не сприймає серйозно.",0
12663,4584,channel1232032465,"Ми бачимо, що погляди німців змінюються .",0
12664,4584,channel1232032465,▫️ Говорив з Президентом Франції Макроном .,0
12665,4584,channel1232032465,Посилюємо захист України.,0
12666,4584,channel1232032465,Вдячний Президенту США Байдену за нову й дієву підтримку для нашої держави.,0
12667,4584,channel1232032465,"Зрозумійте: я не можу розкрити вам усіх деталей і цього пакету підтримки, і інших.",0
12668,4584,channel1232032465,▫️ Як  не час розкривати й нашу тактику переговорів .,0
12669,4584,channel1232032465,"Переговорів заради миру, суверенітету, територіальної цілісності нашої держави, нашої волі.",0
12670,4584,channel1232032465,"Працюючи більше в тиші, ніж на телебаченні, радіо чи у фейсбуці.",0
12671,4584,channel1232032465,▫️ Наш уряд підготував рішення про розширення програми кредитування для підприємців на базі програми «5-7-9%» .,0
12672,4584,channel1232032465,Будь-який бізнес зможе отримати кредит під 0%.,0
12673,4584,channel1232032465,На час воєнного стану плюс 1 місяць після війни.,0
12674,4584,channel1232032465,Далі буде мінімальна ставка – 5%.,0
12675,4584,channel1232032465,А загальний обсяг кредиту може бути до 60 млн грн.,0
12676,4584,channel1232032465,▫️ Кабінет Міністрів завтра проголосує за масштабне скорочення регуляцій.,0
12677,4584,channel1232032465,"Було понад 600 дозволів і ліцензій для бізнесу, а залишаються обовʼязковими близько 20.",0
12678,4584,channel1232032465,"▫️ Я доручив знайти таку законодавчу можливість, щоб держава гарантувала 100% вкладів в українських банках.",0
12679,4584,channel1232032465,(...) Увесь депозит.,0
12680,4584,channel1232032465,У будь-якому банку нашої держави.,0
12681,4584,channel1232032465,"▫️ Наш Маріуполь, наш Харків, наш Чернігів, Київська область, Ізюм і всі наші міста-герої.",0
12682,4584,channel1232032465,Яким дуже складно.,0
12683,4584,channel1232032465,Дуже.,0
12684,4584,channel1232032465,Ми робимо все і робимо всі.,0
12685,4584,channel1232032465,Абсолютно.,0
12686,4584,channel1232032465,"Наша армія, поліція, ДСНС, гуманітарні конвої, церква... Увесь наш народ.",0
12687,4584,channel1232032465,Ми вас не залишимо.,0
12688,4584,channel1232032465,А їм не пробачимо.,0
12689,6595,channel1164348791,АЛЕКСЕЙ ДИКИЙ - САМЫЙ ЗАКРЫТЫЙ ИЗ ГЛАВНЫХ ДВИЖИТЕЛЕЙ ОСВОБОЖДЕНИЯ ДОНБАССА.,0
12690,6595,channel1164348791,"Я думал «Дикий», это позывной, но это фамилия, кстати, традиционно для России , творческая и революционная.",0
12691,6595,channel1164348791,"Министр внутренних дел МВД, безусловно причастен и к первому (исходя из подхода к решению проблем) и ко второму.",0
12692,6595,channel1164348791,Алексей Дикий - один из двух главных освободителей Мариуполя.,0
12693,6595,channel1164348791,"Первый получил, совершенно заслуженно, звание Героя России, Дикий - совершенно не заслуженно не получил.",0
12694,6595,channel1164348791,"Алексей Дикий - автор и исполнитель первых двух массовых пленений украинских военных в Мариуполе (267, а затем и 1026 морпехов ВСУ), благодаря Дикому этот процесс приобрел обвальный характер.",0
12695,6595,channel1164348791,"Пишу эти строки ничуть не умоляя при этом результативность действий командиров от МГБ ДНР, ФСБ, МО и ГРУ.",0
12696,6595,channel1164348791,"Да, и собственно, почему столько внимания к руководителю МВД ДНР?",0
12697,6595,channel1164348791,Алексея Дикого с днем рождения!,0
12698,4616,channel1232032465,"❗️Мер Дніпра Борис Філатов повідомляє про ""прильоти"" у місті",0
12699,7594,channel1198773228,"Пресловутый русский боевой дух, готовность бойца остервенело впиться зубами в глотку изнеженному натовскому солдату и доказать свою альфасамцовость не значит вообще ничего.",0
12700,7594,channel1198773228,"Да, изнеженному натовскому солдату далеко до русского десантника, который лихо разбивает кирпичи об голову и может метнуть  штык-нож, делая с разбегу сальто через забор из колючей проволоки.",0
12701,7594,channel1198773228,"Но на этом преимущество русского духа заканчивается и начинаются скучные полупроводниковые технологии, с помощью которых изнеженный натовский солдат станет воевать джойстиком, расстреливая с БПЛА колонны свирепой русской десантуры на марше.",0
12702,7594,channel1198773228,"Мосты на пути следования ватных воевак будут выноситься крылатыми ракетами, склады боеприпасов – подниматься на воздух залпами управляемых ракет.",0
12703,7594,channel1198773228,Изнеженному натовскому солдату потребуется лишь ввести в полетное задание координаты GPS – и можно идти пить крафтовое пиво в военно-полевом баре.,0
12704,7594,channel1198773228,"Ну а выживших точечно добьют уже артиллеристы, корректируя огонь по картинке, которую дают висящие над полем боя дроны.",0
12705,7594,channel1198773228,И долго еще будет из-под развалин и сгоревших остовов танков разить русским духом.,0
12706,7594,channel1198773228,"Изнеженные солдаты НАТО, случайно оказавшись рядом, будут падать в обмороки и получать психологическую травму, с которой после войны будут безуспешно бороться дорогостоящие психоаналитики.",0
12707,7594,channel1198773228,"Но до рукопашной, в которой мастера рубки на саперных лопатках смогут продемонстрировать свое подавляющее превосходство над противником, в этой дистанционной войне дело точно не дойдет.",0
12708,7594,channel1198773228,"И хотя пока противостоят отсталой российской армии украинские солдаты, они все чаще применяют современное импортное оружие и прилагающиеся к нему технологии, а не лезут в ближний бой, чтоб померяться, у кого героизм длиннее.",0
12709,7594,channel1198773228,"У оккупантов же модернизированный с помощью западных технологий советский хлам заканчивается, и воевать приходится просто хламом, без всяких излишеств вроде французских тепловизоров и израильских целеуказателей.",0
12710,7594,channel1198773228,"Как выглядит чудовищная отсталость путинской боевой орды, могу показать на наглядном примере из опыта последних дней.",0
12711,7594,channel1198773228,"Когда украинское наступление на Харьковском фронте только началось, Z-патриоты начали самодовольно гыгыкать: мол, щас русские крылатые витязи взмоют ввысь, да перемешают с навозом хохлов с их хвалеными лендлизовскими тачанками.",0
12712,7594,channel1198773228,"И витязи взмывали, и тысячи тонн боеприпасов куда-то высыпали, а толку – примерно ноль.",0
12713,7594,channel1198773228,"Выглядит применение авиации примерно так: ротный истерически докладывает комбату по радиосвязи, что опорный пункт атакуют укропы и срочно запрашивает авиаподдержку.",0
12714,7594,channel1198773228,"Комбат связывается с комбригом, потому что у него таких полномочий нет.",0
12715,7594,channel1198773228,"У командира бригады тоже нет, но у него имеется канал связи с командованием соединением, и он имеет шанс убедить многозвездочных генералов, что именно здесь и сейчас удар с воздуха нужнее всего.",0
12716,7594,channel1198773228,"Допустим, генералы дают добро и всего через час после доклада ротного передают координаты для удара в штаб авиагруппы.",0
12717,7594,channel1198773228,"Авиагруппа базируется в Крыму, ибо ближе – опасно.",0
12718,7594,channel1198773228,"Даже если дежурное звено штурмовиков немедленно взмывает в небо, до места событий им лететь четверть часа.",0
12719,7594,channel1198773228,Впрочем непосредственно кружить над полем боя и визуально идентифицировать цель они не станут.,0
12720,7594,channel1198773228,Зачем им вообще залетать в зону досягаемости украинской ПВО?,0
12721,7594,channel1198773228,"Есть же координаты, переданные непосредственно пехотой.",0
12722,7594,channel1198773228,Вот туда они и херакнут ракетами Х-25 с максимально возможной дистанции в 10 км.,0
12723,7594,channel1198773228,"То, что за полтора часа, прошедших с запроса ротного до удара, обстановка изменилась, и ракета прилетела по пустому месту, летуна не колышет.",0
12724,7594,channel1198773228,"Ему поставили задачу жахнуть, он – жахнул.",0
12725,7594,channel1198773228,"Современный уровень взаимодействия родов войск, частей и соединений на поле боя основан на многоканальных сетецентрических коммуникационных системах.",0
12726,7594,channel1198773228,"Например, американцы и их союзники по НАТО вовсю юзают...",0
12727,6048,channel1609484409,"❗️ Зеленский обозлился на Иран из-за беспилотников для российской армии 😄 Киевский клоун угрожает Ирану лишением аккредитации посла Ирана на Украине и сокращением количества дипломатов посольства… за «коллаборацию со злом» 😅  Думаю, там никто не расстроится 😂 👉 ПОДПИСАТЬСЯ НА КАНАЛ",0
12728,5910,channel1129015804,Артиллерийские подразделения ВС Ирана вновь обстреляли объекты курдских группировок неподалеку от шести населенных пунктов в иракской провинции Эрбиль.,0
12729,5910,channel1129015804,Информации о жертвах и разрушениях пока нет.,0
12730,5910,channel1129015804,Мирные жители спешно эвакуируются c подвергшихся ударам территорий в Иракском Курдистане.,0
12731,5170,channel1232032465,"​ 🪖 Самопроголошений президент РБ Олександр Лукашенко заявив , що у збройних силах Білорусі створюють нове оперативне командування — південне, водночас він заговорив про ймовірну війну на території країни",0
12732,3697,channel1413275904,"В России 60 человек  задержали по новому закону про «фейки» о войне Некоторым вменяют одновременно ст.20.2 и ст.20.3.3 КоАП и дают административные штрафы, сообщает проект «Сетевые свободы».",0
12733,7604,channel1765760307,@two_brothers_2,0
12734,5996,channel1307886524,США теряет контроль на остатках территорий Востока!,0
12735,5996,channel1307886524,"Турция начала следующий этап подготовки к проведению спецоперации на Севере Сирии в борьбе с терроризмом и освобождению городов Манбидж и Тель-Рифат от недобитых боевиков, планируя установить 30-километровую зону безопасности.",0
